Id,SalePrice
1736,121165.28566565644
1737,290409.7783643068
1738,254065.8354597753
1739,252151.83256975794
1740,218902.787732427
1741,201832.1548449113
1742,182832.87546498142
1743,195530.71430308837
1744,324733.56437027594
1745,227528.54991134675
1746,202083.4365704842
1747,218583.3726431895
1748,219127.65296069533
1749,178300.92897179862
1750,133159.81478131283
1751,255025.3020072016
1752,116014.90420205332
1753,157513.49763177242
1754,207577.72791647445
1755,190193.8488099072
1756,133173.17271031393
1757,113885.679757189
1758,151472.93190847384
1759,153766.64336072374
1760,178456.06345643662
1761,153264.69762491435
1762,174789.47995258216
1763,185627.78966382844
1764,107863.33603418479
1765,183842.29296048405
1766,189674.8366266964
1767,231390.13396084914
1768,157308.28770558303
1769,180400.2379904096
1770,191749.87180331256
1771,118317.92373968987
1772,153399.70246503828
1773,123254.07175552752
1774,138485.05178921903
1775,153342.7926975265
1776,140636.83795631444
1777,119289.22031815862
1778,163550.36834777007
1779,145236.75506969495
1780,193846.03839592775
1781,125448.40024923021
1782,71939.32840105193
1783,158635.18605089607
1784,118382.99899422657
1785,132145.08928535227
1786,173774.1595246722
1787,182980.42980414256
1788,85357.13527337322
1789,112202.44441004144
1790,59337.61233288143
1791,210323.80369399628
1792,157050.71446747193
1793,154371.57009373233
1794,189681.62578898063
1795,137767.45547604514
1796,143791.43028304772
1797,146849.13763691904
1798,120107.49026487162
1799,104611.31199798221
1800,139807.98679947061
1801,127283.69854591321
1802,159377.13130589714
1803,164964.84940624936
1804,145512.30245758686
1805,150051.53246016568
1806,145969.60466320906
1807,180675.53821000643
1808,132611.99007490138
1809,126978.31204405474
1810,158327.21600868367
1811,135987.39536419557
1812,116380.63886201708
1813,129298.01183179021
1814,109555.94583927002
1815,48086.291850036476
1816,128166.16214443278
1817,139506.18708123453
1818,186599.78030316206
1819,156378.16601897404
1820,63436.07672042446
1821,165699.3420438883
1822,176211.1082716412
1823,50588.25075021479
1824,160435.60791579308
1825,132930.30405903514
1826,112783.32550355792
1827,91606.9261715915
1828,140754.66903250152
1829,152669.68215729436
1830,163832.6135776234
1831,154972.26752823638
1832,68504.85125957895
1833,155911.1764536146
1834,147318.40539704682
1835,128917.67028686171
1836,126850.64339118684
1837,81991.92688843654
1838,121305.16980154347
1839,137643.4880793281
1840,130391.18592836335
1841,117743.70574145624
1842,106697.91875441838
1843,116777.81083744299
1844,144987.41501141386
1845,142612.19725826895
1846,167865.29984395858
1847,166360.12687263964
1848,34873.81591191981
1849,118530.85016497504
1850,122796.45377281634
1851,147904.60505855363
1852,133624.6780906045
1853,141173.92618942307
1854,192003.22275733063
1855,172315.22718781093
1856,236666.9832525379
1857,152601.14709874708
1858,145408.79686545162
1859,116778.91981611168
1860,153215.5925521939
1861,118710.83999352716
1862,279355.9817586406
1863,279615.2533433498
1864,279631.08524379646
1865,360458.4767356594
1866,362981.37725072587
1867,243967.48978695273
1868,304479.5998396096
1869,231840.35093431827
1870,242736.0397538445
1871,268887.25688973255
1872,202746.14466294134
1873,241485.73504130635
1874,138199.46392968995
1875,183680.79256019462
1876,190185.612522827
1877,218961.64428029815
1878,213673.7585284072
1879,126019.00742410868
1880,135599.81964331213
1881,250460.2740483922
1882,258206.66592551768
1883,193778.21014420735
1884,203919.17979623703
1885,242028.2617534264
1886,282282.377423143
1887,237685.60315290885
1888,276494.4785677218
1889,182581.357572346
1890,97001.43551394204
1891,131093.05671022786
1892,91271.50107510947
1893,132035.05420925375
1894,106476.53470970085
1895,123756.03894661646
1896,130159.65775034204
1897,107256.84633399779
1898,129253.8871449884
1899,176159.91587101808
1900,151524.6592983366
1901,148275.99427455058
1902,126701.85804073373
1903,198012.07521613082
1904,133276.72252930934
1905,202145.2320688665
1906,144801.18716470012
1907,201015.57776710158
1908,117033.87134612771
1909,154078.67569586774
1910,131095.33586590132
1911,201266.16789721977
1912,276764.4376872047
1913,182226.4723745524
1914,77312.21559210215
1915,316926.7886063801
1916,43145.196493472904
1917,255833.7146970858
1918,148058.77493653214
1919,184693.6291433093
1920,162979.5681312466
1921,369621.46855705604
1922,331556.56789487274
1923,221347.7478810232
1924,220302.08185950248
1925,223340.28358544828
1926,372517.71730164625
1927,140877.1469449359
1928,175686.96511102468
1929,133389.7843008982
1930,146975.2604915225
1931,159925.96305020014
1932,149192.9306944143
1933,192230.19427752495
1934,176322.84140016418
1935,176886.15099075483
1936,189347.89028024534
1937,185553.14565306576
1938,196353.64854056528
1939,237189.52255772054
1940,188915.31669618608
1941,173300.6895570499
1942,195947.78202727437
1943,212957.30759377405
1944,320065.0430151215
1945,363813.47723837243
1946,147732.61666481663
1947,278361.7990128598
1948,180606.69848786807
1949,273183.1830325285
1950,216791.1605846174
1951,280404.44003034197
1952,241584.58210122446
1953,204765.3328373842
1954,185176.7109060618
1955,130758.02090299688
1956,317703.53122588247
1957,157908.57493190188
1958,303972.9185434403
1959,144180.22260892997
1960,113955.13760203449
1961,138946.3161596777
1962,113731.36195550114
1963,124321.4737931746
1964,110904.34571489925
1965,152657.05209241947
1966,147467.44540177798
1967,296205.3678420251
1968,376980.01205242006
1969,367311.222104114
1970,341207.6818279256
1971,421696.56795355305
1972,348473.2284384924
1973,315735.70969592687
1974,325738.6877475553
1975,418600.2039970951
1976,278207.3080087905
1977,329484.2167294794
1978,307462.0609038309
1979,326536.62849376583
1980,186931.04008866847
1981,340509.77555709425
1982,221111.81350742327
1983,209915.52097823564
1984,191969.50877327798
1985,228979.01731309993
1986,221670.7929175566
1987,207934.14148649108
1988,201481.97828262532
1989,221868.43647085642
1990,238627.02110114368
1991,230393.11312138988
1992,245424.31072820164
1993,199652.57105452707
1994,235268.86884672334
1995,185411.5676013031
1996,278763.6023702775
1997,297796.9388161232
1998,279672.7033431479
1999,281438.91093822336
2000,298899.42440496944
2001,308510.72858742997
2002,258483.74113462353
2003,273889.01413710276
2004,301267.982826394
2005,245907.69688129658
2006,231653.45822349563
2007,267457.13424354093
2008,237437.04738160362
2009,216925.00284302933
2010,225157.7707793289
2011,141038.65375454305
2012,195328.16706946585
2013,191078.1288394304
2014,213381.0147507349
2015,225788.4421185241
2016,206659.0398969953
2017,220602.68380517373
2018,122151.69745699828
2019,143925.11432541348
2020,89975.38130881684
2021,95869.41280776775
2022,196235.34195549553
2023,156435.06244825386
2024,279244.68417115696
2025,332374.6492163851
2026,186012.9080825001
2027,167879.05868027871
2028,156653.89611971006
2029,174289.4294737163
2030,279078.0102069373
2031,253898.794453545
2032,269168.06948753586
2033,269225.7859606035
2034,188087.84629355418
2035,216483.17918983195
2036,229449.89163819375
2037,235097.94455655525
2038,338337.30583933694
2039,231697.6959674037
2040,324034.083082743
2041,317466.06614687806
2042,209639.86697069416
2043,187719.227999744
2044,179772.4763428336
2045,221763.71973473672
2046,129038.05953716161
2047,143652.54584517702
2048,165580.12504852982
2049,136404.44321611663
2050,183418.47297956562
2051,121965.37332645245
2052,125567.3221295448
2053,165486.8649781868
2054,92728.66152634891
2055,185526.64684521267
2056,162392.96847959934
2057,118065.24201890593
2058,225531.4442769005
2059,139002.688636933
2060,188831.8213056717
2061,185162.7950797677
2062,120259.24139102595
2063,129613.6235942631
2064,127451.44137066836
2065,141882.0091232839
2066,175612.22331923153
2067,109374.16694150725
2068,138943.95797875617
2069,87059.6718274327
2070,118713.2293702173
2071,94276.78239046782
2072,163817.57199389953
2073,153145.78538177116
2074,192481.1603009291
2075,150932.5355631411
2076,122967.78693618905
2077,165848.30354972975
2078,128510.75085850945
2079,149156.2313689948
2080,129108.90782823227
2081,131540.51168296626
2082,118097.53074624483
2083,148316.777551034
2084,111959.61438205605
2085,116333.3057765481
2086,124652.88310494879
2087,141913.65117118228
2088,115446.36781360628
2089,91017.22271921718
2090,156748.640778339
2091,88394.4498984972
2092,144079.469608624
2093,185044.45010753395
2094,143003.903903672
2095,152509.1211885186
2096,103247.68153512385
2097,100674.22361852368
2098,144068.4198577241
2099,37052.59309133794
2100,30741.56696382072
2101,137023.43458389025
2102,156774.40925772395
2103,99105.12300283462
2104,156137.80186473392
2105,162254.69289374538
2106,66067.17763517704
2107,201194.17290924722
2108,131772.41789469728
2109,105081.41582062654
2110,120817.11466445588
2111,162008.56262930436
2112,132409.0898769279
2113,133214.59693076788
2114,141784.46330288518
2115,166810.34747273754
2116,107424.18515655398
2117,139287.30328648305
2118,126691.36517901067
2119,121054.69607487833
2120,146073.7097597574
2121,84233.66173340939
2122,104158.97567624832
2123,97450.80574017344
2124,172906.79740336956
2125,150215.33826739108
2126,157287.02509560296
2127,172365.12895481102
2128,153409.23806906398
2129,112615.4236091352
2130,133435.98167907447
2131,163815.37320566364
2132,120490.38014135975
2133,127357.6630648938
2134,131947.05061646644
2135,112584.71732853632
2136,68356.83988548536
2137,123762.39490251103
2138,160866.9891292029
2139,168243.88673600275
2140,155209.90691622393
2141,178207.38124652067
2142,132086.22001145408
2143,161719.5831220881
2144,120158.99874161743
2145,147582.96654138854
2146,171129.9890720616
2147,144187.54460514197
2148,152457.8046412333
2149,170273.08498943038
2150,227997.52260497166
2151,143975.42371382331
2152,177853.51292801416
2153,204074.24060618412
2154,105105.47655375442
2155,150540.4458495085
2156,264351.28671689425
2157,249094.97762095882
2158,241612.91665440518
2159,237515.6271019741
2160,208631.24291845644
2161,270112.9915040857
2162,349687.7460738602
2163,376789.8428033823
2164,264688.7783637657
2165,200080.75620950432
2166,154383.6959801754
2167,215271.10400113137
2168,193895.67453414528
2169,211691.94725697627
2170,227679.07178668445
2171,182647.18000085698
2172,146167.74653165182
2173,187235.3811833565
2174,239785.612165567
2175,291219.7908520517
2176,305553.01455706405
2177,249834.0357645983
2178,236391.5064049377
2179,148479.464385923
2180,193116.17394185998
2181,214376.03453083383
2182,237456.12076123804
2183,213780.4390080548
2184,130482.79776639165
2185,148470.25721664634
2186,171132.34120979952
2187,185860.3471300248
2188,177736.0689782831
2189,311208.1352855698
2190,83424.59996496327
2191,75999.81262240233
2192,93133.43061390426
2193,132009.28255514707
2194,112467.64046571637
2195,111626.28049529064
2196,106730.66555516049
2197,128558.47844548477
2198,177359.28115891945
2199,197460.21330048377
2200,125326.26333217276
2201,150337.86509208614
2202,233170.46136980178
2203,116702.17527282285
2204,153792.44176500384
2205,105044.20895620808
2206,145045.06726350822
2207,206466.8057472757
2208,216525.34558534995
2209,205048.58932570927
2210,127250.7440115423
2211,131282.96310622385
2212,137266.25815602764
2213,111634.57618517987
2214,163331.53076848434
2215,108538.77614812972
2216,153298.60206402512
2217,105750.87269462273
2218,116558.91633206978
2219,116443.66240677144
2220,70137.56478524394
2221,318773.8785116966
2222,279553.5013065268
2223,298749.47031251574
2224,226294.33895165985
2225,118152.24516167259
2226,184150.93085256498
2227,234669.9535608883
2228,290728.90203105053
2229,244730.68989261473
2230,148139.11922307126
2231,226826.0452691554
2232,197294.2644780227
2233,207049.89671939006
2234,276250.629822006
2235,244603.3697063527
2236,259360.13999807416
2237,317978.91578939976
2238,193984.61190768983
2239,118914.73577552522
2240,161830.18152816175
2241,150697.66116373008
2242,117666.12644367898
2243,126120.04971887125
2244,110767.95896917908
2245,101806.67686061282
2246,163193.41383600608
2247,125759.95043598302
2248,126573.4278801838
2249,132621.1549906875
2250,138038.14575203462
2251,89098.47538347961
2252,188745.7959593418
2253,157780.3578380067
2254,181875.14887333103
2255,193447.71326164715
2256,197097.13779066456
2257,202853.98047685856
2258,158524.66782864835
2259,165892.3432026836
2260,136713.7911570156
2261,202299.65673142578
2262,203237.54165955074
2263,351301.9960969314
2264,425443.69716613507
2265,146023.12546859728
2266,270535.7150389883
2267,321266.57721739914
2268,379936.3241762584
2269,170005.26870618155
2270,221698.7066595815
2271,226512.89453284675
2272,268371.3186760056
2273,180962.64793809364
2274,186893.00031729322
2275,170079.96828986285
2276,226638.40781058604
2277,189471.43859404745
2278,151651.72920309426
2279,137223.7740277429
2280,113960.39409864694
2281,183274.30785712088
2282,193137.63369791908
2283,128336.2205450274
2284,136367.40575722838
2285,140438.26334940363
2286,123329.97565532941
2287,370362.51970079634
2288,280330.66440213565
2289,299954.8817091272
2290,390268.8760285289
2291,322679.9827112616
2292,395692.21069840435
2293,412314.2358563901
2294,347360.0021867021
2295,436995.38649140904
2296,239804.14467855962
2297,357573.38810115773
2298,358341.9045905941
2299,342377.6964730867
2300,297149.2169664656
2301,330587.31432487024
2302,258545.59273007791
2303,256230.51944977418
2304,247060.89529334847
2305,219703.74973160587
2306,215754.99640049506
2307,228338.32583492482
2308,234587.14662132878
2309,314073.7123536556
2310,215565.5486257146
2311,224383.10643562302
2312,203729.08870064886
2313,190225.53101191996
2314,194877.54771788046
2315,209266.05312681617
2316,226435.51309185848
2317,201938.16771887196
2318,207865.87607229827
2319,211742.28489854746
2320,200056.73161325604
2321,244779.8839047714
2322,219577.20564305084
2323,211453.91379864654
2324,216172.47746248636
2325,239161.4410824175
2326,199535.8125217096
2327,220167.96785660693
2328,243522.25799413165
2329,195376.90921953367
2330,194092.9329270348
2331,315089.6329820724
2332,343525.23241079133
2333,301133.12737554684
2334,252481.0968812378
2335,279391.8270269423
2336,287784.4030291531
2337,208813.65552453604
2338,264706.1348237549
2339,245583.66259376658
2340,395463.94126877515
2341,224123.182764858
2342,255255.80664526904
2343,245116.4144236832
2344,237882.00197232934
2345,242531.44118401827
2346,225877.34917066293
2347,210569.72300688876
2348,260148.15163690737
2349,210223.35535314167
2350,318710.6442210763
2351,285152.62579446146
2352,263544.6117689195
2353,255915.96409676503
2354,132573.50578884454
2355,151414.32155685313
2356,171119.31214782828
2357,215386.31594064785
2358,217892.15743627958
2359,123568.23400371661
2360,129787.88756145816
2361,141769.25578603102
2362,264008.1710416735
2363,163956.2031330783
2364,194033.80249337014
2365,242113.87782912096
2366,209763.93787000468
2367,234064.39338412695
2368,217333.79741916712
2369,219047.00452059507
2370,174377.55654849764
2371,174983.21602383442
2372,212534.42401148472
2373,288315.8081812328
2374,297434.0208191662
2375,245748.26265635388
2376,290156.1307903747
2377,322483.39461161615
2378,154180.38552259048
2379,214946.08732939418
2380,158006.8325752737
2381,171256.29872930422
2382,231644.3018806954
2383,206579.48118428653
2384,256176.4123027604
2385,189119.50180969294
2386,151279.0232234546
2387,142497.49513497297
2388,123293.72925546579
2389,128385.480996022
2390,164931.63950980082
2391,140975.27246337803
2392,109258.31559597282
2393,191722.57883063983
2394,144619.25248095067
2395,209304.7815714283
2396,157450.80761539144
2397,218961.3887617169
2398,124362.20544227352
2399,80299.62209716346
2400,73863.0818338138
2401,128695.00736914901
2402,142839.17577903485
2403,137349.9120044983
2404,157663.4497487694
2405,180254.24079334736
2406,154417.04899692023
2407,139770.03561272426
2408,170254.46831534477
2409,118644.56954824133
2410,193837.4113864894
2411,114094.73602687009
2412,170487.24745466048
2413,123017.37565446878
2414,159164.25907850545
2415,134729.46359755285
2416,136982.39404551964
2417,148678.31402095826
2418,138317.57659466937
2419,130603.66689381795
2420,124088.14984725975
2421,95614.46731036576
2422,115590.00256507192
2423,146984.53443625802
2424,159912.82927600993
2425,179022.76924846368
2426,128097.23668524949
2427,123781.82102933154
2428,200840.3278193362
2429,112276.19956044527
2430,134996.93009307748
2431,100777.49097548192
2432,148984.20251131477
2433,149223.8498853403
2434,135450.06330499146
2435,149501.18497504853
2436,131565.9535130835
2437,109383.3235542886
2438,133072.24882104574
2439,121701.51838690462
2440,142047.826376196
2441,143384.18947912566
2442,112038.75012301048
2443,153200.20760814333
2444,130174.5199111579
2445,121024.320658491
2446,149037.86892017163
2447,225622.31710430654
2448,152699.82179243118
2449,139980.67383326404
2450,166478.90455217753
2451,124341.1757086222
2452,204095.68098150147
2453,98432.82611838775
2454,117267.74427396804
2455,135357.85391830234
2456,144352.03529582033
2457,138858.166778523
2458,139219.49260003865
2459,123545.19499007193
2460,159689.1769712884
2461,132635.18013795186
2462,139823.54134685127
2463,154184.57930912077
2464,180032.85399979958
2465,137440.7686567679
2466,125311.62403383292
2467,190297.16365905013
2468,110554.38232822483
2469,101341.56955241878
2470,192708.61422965722
2471,224214.65970071685
2472,158983.3477337705
2473,121948.09857833153
2474,97484.90801527072
2475,219584.16090631532
2476,114200.53321347386
2477,119424.13635141356
2478,154820.00490136072
2479,110070.39500055043
2480,174295.91033912636
2481,150739.21153527917
2482,143011.23159345565
2483,111817.7596081025
2484,141508.9371124683
2485,141342.48761194805
2486,144992.57583923684
2487,202934.3538425127
2488,193503.76862646313
2489,166850.95692172507
2490,161438.74087318545
2491,138022.27581620682
2492,199057.99851657078
2493,157853.20864330418
2494,152014.24777917843
2495,85413.1228956026
2496,229054.11396950157
2497,168571.84351831535
2498,107328.79928744677
2499,94517.99650175544
2500,131767.05760960188
2501,156595.97973987833
2502,162809.59228641307
2503,128487.01521165576
2504,139302.56530989148
2505,236456.2875528047
2506,279194.4235232021
2507,288991.8774969806
2508,282755.9036781336
2509,240787.86875953106
2510,233698.3517843741
2511,195811.64865886746
2512,215652.21263792133
2513,235451.42016451666
2514,304720.56321932795
2515,148106.08033720125
2516,187825.1834665658
2517,135934.25175366364
2518,158254.4483448756
2519,238865.45418176986
2520,233742.76388405683
2521,207712.8499261276
2522,228590.3806069335
2523,120801.58751974022
2524,154948.0612129569
2525,155107.85671230545
2526,150406.10830422398
2527,136778.1306127687
2528,131623.96474030474
2529,153815.3982235794
2530,129607.9611527645
2531,251207.54545291
2532,233445.80143801263
2533,218583.29630000843
2534,259787.09688504925
2535,273990.94869757956
2536,238275.30079311505
2537,251089.32835658174
2538,209594.52293095877
2539,218911.3236376997
2540,200436.46649630181
2541,210331.34420317458
2542,185796.318370583
2543,121105.20702457847
2544,125255.22515923437
2545,147267.50618051132
2546,140581.1381530906
2547,168419.38666708767
2548,167899.88313460676
2549,159595.43802247941
2550,582157.8474609514
2551,154201.7817505896
2552,156346.87901368318
2553,82191.15389091149
2554,85614.05519814184
2555,120990.14602388395
2556,98244.67899652803
2557,99300.59396287659
2558,139228.2922573085
2559,129918.593766612
2560,155458.8348543686
2561,158493.1538650426
2562,149624.45479286183
2563,143571.5295797335
2564,211594.63973670732
2565,122219.10472174454
2566,134599.7720870152
2567,107771.91650557192
2568,206330.35826656315
2569,229007.9399438207
2570,128913.61211831216
2571,180534.9182190583
2572,163279.9416380641
2573,209276.61944886995
2574,229883.9332675147
2575,159757.35170452017
2576,136125.29838505713
2577,155387.84738611896
2578,101660.31251563085
2579,19598.568077503704
2580,103954.4002235895
2581,119775.20526941307
2582,162788.07098230487
2583,272897.475264105
2584,195499.55120278662
2585,206163.2780163954
2586,232105.81530434825
2587,203256.5773228677
2588,165238.38082726672
2589,173252.62594390055
2590,235599.5430077128
2591,252296.7998439609
2592,226755.2024111026
2593,249458.8330418137
2594,219295.20450206473
2595,242393.31811372098
2596,317646.6425229283
2597,208625.589061704
2598,284632.8689146135
2599,349985.807318463
2600,115351.75156076951
2601,160075.19133317238
2602,79924.64191872999
2603,100583.78640588047
2604,74467.52892134478
2605,83381.64874234842
2606,165079.62871620944
2607,249162.21881022397
2608,212144.8749997383
2609,181335.58040848747
2610,107372.12206661515
2611,119284.36212481745
2612,165904.33128928347
2613,144034.7741243951
2614,120859.67316326965
2615,182841.0215589297
2616,171910.95325051574
2617,193215.83871594956
2618,239227.7746968153
2619,208997.62213103892
2620,192553.0962426071
2621,183016.12467244593
2622,193083.77757219877
2623,238745.13219410414
2624,303391.07515119575
2625,266666.06357549876
2626,196228.11639267532
2627,173611.82019550493
2628,392219.1260818774
2629,431650.0769880749
2630,328389.8031977066
2631,437547.5260075852
2632,370275.5342348912
2633,271009.79513667617
2634,386120.4939652714
2635,174027.2768026907
2636,192434.73323069792
2637,233840.50121081388
2638,265944.330377548
2639,195976.81227997225
2640,174374.69506693026
2641,113096.58485021302
2642,199244.75987605657
2643,121267.03482329333
2644,121578.79227505624
2645,119361.18584578997
2646,108581.9517668346
2647,124855.86996306852
2648,152797.134757502
2649,163762.88463362632
2650,138786.7000300805
2651,145682.70842590556
2652,369851.9796187468
2653,252952.89953565178
2654,257973.89424446458
2655,381926.5124417292
2656,328147.3728298065
2657,359075.2726565618
2658,303749.2551933932
2659,305840.4591057291
2660,348101.4659858141
2661,339074.8598508821
2662,364413.5547664757
2663,285786.1011132216
2664,305816.5332971569
2665,317967.15977859404
2666,300203.1183586209
2667,202224.69592913194
2668,208701.52781175496
2669,207328.09337619506
2670,287639.0739129656
2671,219419.8103801096
2672,214473.12860735785
2673,210009.51848979015
2674,213248.72323662275
2675,189805.46706411848
2676,231286.17761219246
2677,204385.71789059415
2678,273064.6576552023
2679,278893.8368368265
2680,271807.0566502712
2681,378956.0404247856
2682,315334.57385668345
2683,442281.9906192855
2684,307060.490515308
2685,320583.5509820874
2686,258287.16535129445
2687,284104.1212634151
2688,235698.32542698132
2689,222741.6348338914
2690,369225.97989239916
2691,203161.70914910827
2692,139661.96072884463
2693,221432.67490493832
2694,145308.39319315413
2695,221111.19882752933
2696,210087.62352901697
2697,186132.52808526857
2698,231488.10429134313
2699,179738.78730927221
2700,162790.96228190232
2701,169966.4137961138
2702,117865.33262267103
2703,146557.2840104173
2704,140971.82040546276
2705,104351.21301949257
2706,113721.5029475945
2707,128684.03171526408
2708,116895.60843433067
2709,109272.07324736007
2710,124532.51700605545
2711,202870.62305117585
2712,338338.4811155922
2713,177823.01180074178
2714,164864.00828418275
2715,155228.26987642888
2716,143949.74384181155
2717,190637.12627939647
2718,227299.1492159781
2719,157133.9031969062
2720,203327.63514411217
2721,142127.55237610685
2722,184183.60419477662
2723,172550.80491176154
2724,129591.8747914792
2725,129365.09647877049
2726,136730.82386753336
2727,161101.61764707742
2728,194596.4267802271
2729,147666.98582206946
2730,142997.28610623907
2731,142558.963416107
2732,124413.13666456472
2733,157561.82019571168
2734,144231.88512557372
2735,145703.41002350673
